"ConstraintID","TableName","ConstraintName","ConstraintType","Columns","Rule","ErrorHandling","SuggestedDDLOrNote"
"CON-00259","workspace_contexts","chk_workspace_contexts_navigation_context_json_json","JSON VALIDATION","navigation_context_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`navigation_context_json`))"
"CON-00260","bi_dashboards","pk_bi_dashboards","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00261","bi_dashboards","uk_bi_dashboards_organization_id_project_id_name","UNIQUE","organization_id, project_id, name","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_bi_dashboards_organization_id_project_id_name` (`organization_id`, `project_id`, `name`)"
"CON-00262","bi_dashboards","fk_bi_dashboards_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00263","bi_dashboards","fk_bi_dashboards_branch_id","FOREIGN KEY","branch_id","Must reference branches.id.","","FOREIGN KEY (`branch_id`) REFERENCES `branches` (`id`)"
"CON-00264","bi_dashboards","fk_bi_dashboards_project_id","FOREIGN KEY","project_id","Must reference bi_projects.id.","","FOREIGN KEY (`project_id`) REFERENCES `bi_projects` (`id`)"
"CON-00265","bi_dashboards","fk_bi_dashboards_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00266","bi_dashboards","fk_bi_dashboards_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00267","bi_dashboards","fk_bi_dashboards_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00268","bi_dashboards","fk_bi_dashboards_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-00269","bi_dashboards","fk_bi_dashboards_sheet_id","FOREIGN KEY","sheet_id","Must reference bi_sheets.id.","","FOREIGN KEY (`sheet_id`) REFERENCES `bi_sheets` (`id`)"
"CON-00270","bi_dashboards","chk_bi_dashboards_status","CHECK","status","Allowed values: draft, published, archived","","CHECK (`status` IN ('draft', 'published', 'archived'))"
"CON-00271","bi_dashboards","chk_bi_dashboards_theme","CHECK","theme","Allowed values: light, dark, auto","","CHECK (`theme` IN ('light', 'dark', 'auto'))"
"CON-00272","bi_dashboards","chk_bi_dashboards_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-00273","dashboard_versions","pk_dashboard_versions","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00274","dashboard_versions","uk_dashboard_versions_organization_id_dashboard_id_version_n","UNIQUE","organization_id, dashboard_id, version_no","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_dashboard_versions_organization_id_dashboard_id_version_n` (`organization_id`, `dashboard_id`, `version_no`)"
"CON-00275","dashboard_versions","fk_dashboard_versions_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00276","dashboard_versions","fk_dashboard_versions_dashboard_id","FOREIGN KEY","dashboard_id","Must reference bi_dashboards.id.","","FOREIGN KEY (`dashboard_id`) REFERENCES `bi_dashboards` (`id`)"
"CON-00277","dashboard_versions","fk_dashboard_versions_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00278","dashboard_versions","fk_dashboard_versions_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00279","dashboard_versions","chk_dashboard_versions_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-00280","dashboard_versions","chk_dashboard_versions_dashboard_snapshot_json_json","JSON VALIDATION","dashboard_snapshot_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`dashboard_snapshot_json`))"
"CON-00290","dashboard_widgets","pk_dashboard_widgets","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00291","dashboard_widgets","fk_dashboard_widgets_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00292","dashboard_widgets","fk_dashboard_widgets_branch_id","FOREIGN KEY","branch_id","Must reference branches.id.","","FOREIGN KEY (`branch_id`) REFERENCES `branches` (`id`)"
"CON-00293","dashboard_widgets","fk_dashboard_widgets_dashboard_id","FOREIGN KEY","dashboard_id","Must reference bi_dashboards.id.","","FOREIGN KEY (`dashboard_id`) REFERENCES `bi_dashboards` (`id`)"
"CON-00294","dashboard_widgets","fk_dashboard_widgets_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00295","dashboard_widgets","fk_dashboard_widgets_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00296","dashboard_widgets","fk_dashboard_widgets_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00297","dashboard_widgets","fk_dashboard_widgets_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-00298","dashboard_widgets","fk_dashboard_widgets_source_chart_id","FOREIGN KEY","source_chart_id","Must reference charts.id.","","FOREIGN KEY (`source_chart_id`) REFERENCES `charts` (`id`)"
"CON-00299","dashboard_widgets","chk_dashboard_widgets_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-00300","dashboard_widgets","chk_dashboard_widgets_widget_type","CHECK","widget_type","Allowed values: chart, kpi, table, text, image, filter, divider, button, shape","","CHECK (`widget_type` IN ('chart', 'kpi', 'table', 'text', 'image', 'filter', 'divider', 'button', 'shape'))"
"CON-00301","dashboard_widgets","chk_dashboard_widgets_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-00302","dashboard_widgets","chk_dashboard_widgets_config_json_json","JSON VALIDATION","config_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`config_json`))"
"CON-00303","dashboard_widgets","chk_dashboard_widgets_style_json_json","JSON VALIDATION","style_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`style_json`))"
"CON-00366","dashboard_templates","pk_dashboard_templates","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00367","dashboard_templates","uk_dashboard_templates_org_code","UNIQUE","organization_id, code","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_dashboard_templates_org_code` (`organization_id`, `code`)"
"CON-00368","dashboard_templates","fk_dashboard_templates_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00369","dashboard_templates","fk_dashboard_templates_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00370","dashboard_templates","fk_dashboard_templates_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00371","dashboard_templates","fk_dashboard_templates_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00372","dashboard_templates","fk_dashboard_templates_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-00373","dashboard_templates","chk_dashboard_templates_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-00374","dashboard_templates","chk_dashboard_templates_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-00375","dashboard_templates","chk_dashboard_templates_canvas_settings_json_json","JSON VALIDATION","canvas_settings_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`canvas_settings_json`))"
"CON-00376","dashboard_template_widgets","pk_dashboard_template_widgets","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00377","dashboard_template_widgets","fk_dashboard_template_widgets_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00378","dashboard_template_widgets","fk_dashboard_template_widgets_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00379","dashboard_template_widgets","fk_dashboard_template_widgets_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00380","dashboard_template_widgets","fk_dashboard_template_widgets_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00381","dashboard_template_widgets","fk_dashboard_template_widgets_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-00382","dashboard_template_widgets","fk_dashboard_template_widgets_template_id","FOREIGN KEY","template_id","Must reference dashboard_templates.id.","","FOREIGN KEY (`template_id`) REFERENCES `dashboard_templates` (`id`)"
"CON-00383","dashboard_template_widgets","chk_dashboard_template_widgets_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-00384","dashboard_template_widgets","chk_dashboard_template_widgets_widget_type","CHECK","widget_type","Allowed values: chart, kpi, table, text, image, filter, divider, button, shape","","CHECK (`widget_type` IN ('chart', 'kpi', 'table', 'text', 'image', 'filter', 'divider', 'button', 'shape'))"
"CON-00385","dashboard_template_widgets","chk_dashboard_template_widgets_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-00386","dashboard_template_widgets","chk_dashboard_template_widgets_config_json_json","JSON VALIDATION","config_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`config_json`))"
"CON-00387","dashboard_template_widgets","chk_dashboard_template_widgets_layout_json_json","JSON VALIDATION","layout_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`layout_json`))"
"CON-00388","dashboard_filter_presets","pk_dashboard_filter_presets","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00389","dashboard_filter_presets","uk_dashboard_filter_presets_organization_id_dashboard_id_nam","UNIQUE","organization_id, dashboard_id, name, owner_user_id","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_dashboard_filter_presets_organization_id_dashboard_id_nam` (`organization_id`, `dashboard_id`, `name`, `owner_user_id`)"
"CON-00390","dashboard_filter_presets","fk_dashboard_filter_presets_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00391","dashboard_filter_presets","fk_dashboard_filter_presets_branch_id","FOREIGN KEY","branch_id","Must reference branches.id.","","FOREIGN KEY (`branch_id`) REFERENCES `branches` (`id`)"
"CON-00392","dashboard_filter_presets","fk_dashboard_filter_presets_dashboard_id","FOREIGN KEY","dashboard_id","Must reference bi_dashboards.id.","","FOREIGN KEY (`dashboard_id`) REFERENCES `bi_dashboards` (`id`)"
"CON-00393","dashboard_filter_presets","fk_dashboard_filter_presets_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00394","dashboard_filter_presets","fk_dashboard_filter_presets_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00395","dashboard_filter_presets","fk_dashboard_filter_presets_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00396","dashboard_filter_presets","fk_dashboard_filter_presets_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-00397","dashboard_filter_presets","fk_dashboard_filter_presets_owner_user_id","FOREIGN KEY","owner_user_id","Must reference user_profiles.id.","","FOREIGN KEY (`owner_user_id`) REFERENCES `user_profiles` (`id`)"
"CON-00398","dashboard_filter_presets","chk_dashboard_filter_presets_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-00399","dashboard_filter_values","pk_dashboard_filter_values","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00400","dashboard_filter_values","uk_dashboard_filter_values_organization_id_preset_id_filter_","UNIQUE","organization_id, preset_id, filter_key","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_dashboard_filter_values_organization_id_preset_id_filter_` (`organization_id`, `preset_id`, `filter_key`)"
"CON-00401","dashboard_filter_values","fk_dashboard_filter_values_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00402","dashboard_filter_values","fk_dashboard_filter_values_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
