"TableName","IndexName","Columns","IndexType","Unique","Purpose","Priority","SuggestedDDL"
"sql_query_runs","idx_sql_query_runs_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_runs_updated_by` (`updated_by`)"
"sql_query_runs","pk_sql_query_runs","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_sql_query_runs` (`id`)"
"sql_query_saved_parameters","idx_sql_query_saved_parameters_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_saved_parameters_created_by` (`created_by`)"
"sql_query_saved_parameters","idx_sql_query_saved_parameters_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_saved_parameters_deleted_by` (`deleted_by`)"
"sql_query_saved_parameters","idx_sql_query_saved_parameters_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_sql_query_saved_parameters_organization_id` (`organization_id`)"
"sql_query_saved_parameters","idx_sql_query_saved_parameters_sql_query_id","sql_query_id","BTREE","NO","Foreign key lookup to sql_queries.","required","KEY `idx_sql_query_saved_parameters_sql_query_id` (`sql_query_id`)"
"sql_query_saved_parameters","idx_sql_query_saved_parameters_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_saved_parameters_status_changed_by` (`status_changed_by`)"
"sql_query_saved_parameters","idx_sql_query_saved_parameters_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_saved_parameters_updated_by` (`updated_by`)"
"sql_query_saved_parameters","pk_sql_query_saved_parameters","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_sql_query_saved_parameters` (`id`)"
"sql_query_saved_parameters","uk_sql_query_saved_parameters_organization_id_sql_query_id_p","organization_id, sql_query_id, parameter_name","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_sql_query_saved_parameters_organization_id_sql_query_id_p` (`organization_id`, `sql_query_id`, `parameter_name`)"
"sql_query_versions","idx_sql_query_versions_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_versions_created_by` (`created_by`)"
"sql_query_versions","idx_sql_query_versions_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_sql_query_versions_organization_id` (`organization_id`)"
"sql_query_versions","idx_sql_query_versions_sql_query_id","sql_query_id","BTREE","NO","Foreign key lookup to sql_queries.","required","KEY `idx_sql_query_versions_sql_query_id` (`sql_query_id`)"
"sql_query_versions","idx_sql_query_versions_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_sql_query_versions_updated_by` (`updated_by`)"
"sql_query_versions","pk_sql_query_versions","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_sql_query_versions` (`id`)"
"sql_query_versions","uk_sql_query_versions_organization_id_sql_query_id_version_n","organization_id, sql_query_id, version_no","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_sql_query_versions_organization_id_sql_query_id_version_n` (`organization_id`, `sql_query_id`, `version_no`)"
"system_settings","idx_system_settings_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_system_settings_created_by` (`created_by`)"
"system_settings","idx_system_settings_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_system_settings_deleted_by` (`deleted_by`)"
"system_settings","idx_system_settings_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_system_settings_organization_id` (`organization_id`)"
"system_settings","idx_system_settings_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_system_settings_status_changed_by` (`status_changed_by`)"
"system_settings","idx_system_settings_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_system_settings_updated_by` (`updated_by`)"
"system_settings","pk_system_settings","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_system_settings` (`id`)"
"system_settings","uk_system_settings_organization_id_setting_scope_setting_key","organization_id, setting_scope, setting_key","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_system_settings_organization_id_setting_scope_setting_key` (`organization_id`, `setting_scope`, `setting_key`)"
"teams","idx_teams_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_teams_created_by` (`created_by`)"
"teams","idx_teams_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_teams_deleted_by` (`deleted_by`)"
"teams","idx_teams_department_id","department_id","BTREE","NO","Foreign key lookup to departments.","required","KEY `idx_teams_department_id` (`department_id`)"
"teams","idx_teams_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_teams_organization_id` (`organization_id`)"
"teams","idx_teams_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_teams_status_changed_by` (`status_changed_by`)"
"teams","idx_teams_team_lead_user_id","team_lead_user_id","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_teams_team_lead_user_id` (`team_lead_user_id`)"
"teams","idx_teams_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_teams_updated_by` (`updated_by`)"
"teams","pk_teams","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_teams` (`id`)"
"teams","uk_teams_org_code","organization_id, code","BTREE","YES","Tenant-scoped business code uniqueness.","required","UNIQUE KEY `uk_teams_org_code` (`organization_id`, `code`)"
"user_preferences","idx_user_preferences_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_user_preferences_created_by` (`created_by`)"
"user_preferences","idx_user_preferences_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_user_preferences_deleted_by` (`deleted_by`)"
"user_preferences","idx_user_preferences_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_user_preferences_organization_id` (`organization_id`)"
"user_preferences","idx_user_preferences_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_user_preferences_status_changed_by` (`status_changed_by`)"
"user_preferences","idx_user_preferences_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_user_preferences_updated_by` (`updated_by`)"
"user_preferences","idx_user_preferences_user_id","user_id","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_user_preferences_user_id` (`user_id`)"
"user_preferences","pk_user_preferences","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_user_preferences` (`id`)"
"user_preferences","uk_user_preferences_organization_id_user_id","organization_id, user_id","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_user_preferences_organization_id_user_id` (`organization_id`, `user_id`)"
"user_profiles","idx_user_profiles_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_user_profiles_created_by` (`created_by`)"
"user_profiles","idx_user_profiles_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_user_profiles_deleted_by` (`deleted_by`)"
"user_profiles","idx_user_profiles_department_id","department_id","BTREE","NO","Foreign key lookup to departments.","required","KEY `idx_user_profiles_department_id` (`department_id`)"
"user_profiles","idx_user_profiles_home_project_id","home_project_id","BTREE","NO","Foreign key lookup to bi_projects.","required","KEY `idx_user_profiles_home_project_id` (`home_project_id`)"
"user_profiles","idx_user_profiles_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_user_profiles_organization_id` (`organization_id`)"
"user_profiles","idx_user_profiles_position_id","position_id","BTREE","NO","Foreign key lookup to positions.","required","KEY `idx_user_profiles_position_id` (`position_id`)"
"user_profiles","idx_user_profiles_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_user_profiles_status_changed_by` (`status_changed_by`)"
"user_profiles","idx_user_profiles_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_user_profiles_updated_by` (`updated_by`)"
"user_profiles","pk_user_profiles","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_user_profiles` (`id`)"
"user_profiles","uk_user_profiles_organization_id_email","organization_id, email","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_user_profiles_organization_id_email` (`organization_id`, `email`)"
"user_profiles","uk_user_profiles_organization_id_external_user_id","organization_id, external_user_id","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_user_profiles_organization_id_external_user_id` (`organization_id`, `external_user_id`)"
"user_roles","idx_user_roles_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_user_roles_created_by` (`created_by`)"
"user_roles","idx_user_roles_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_user_roles_deleted_by` (`deleted_by`)"
"user_roles","idx_user_roles_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_user_roles_organization_id` (`organization_id`)"
"user_roles","idx_user_roles_role_id","role_id","BTREE","NO","Foreign key lookup to roles.","required","KEY `idx_user_roles_role_id` (`role_id`)"
"user_roles","idx_user_roles_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_user_roles_status_changed_by` (`status_changed_by`)"
"user_roles","idx_user_roles_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_user_roles_updated_by` (`updated_by`)"
"user_roles","idx_user_roles_user_id","user_id","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_user_roles_user_id` (`user_id`)"
"user_roles","pk_user_roles","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_user_roles` (`id`)"
"user_roles","uk_user_roles_organization_id_user_id_role_id_effective_from","organization_id, user_id, role_id, effective_from","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_user_roles_organization_id_user_id_role_id_effective_from` (`organization_id`, `user_id`, `role_id`, `effective_from`)"
"webhook_delivery_attempts","idx_webhook_delivery_attempts_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_webhook_delivery_attempts_created_by` (`created_by`)"
"webhook_delivery_attempts","idx_webhook_delivery_attempts_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_webhook_delivery_attempts_organization_id` (`organization_id`)"
"webhook_delivery_attempts","idx_webhook_delivery_attempts_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_webhook_delivery_attempts_status_changed_by` (`status_changed_by`)"
"webhook_delivery_attempts","idx_webhook_delivery_attempts_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_webhook_delivery_attempts_updated_by` (`updated_by`)"
"webhook_delivery_attempts","idx_webhook_delivery_attempts_webhook_endpoint_id","webhook_endpoint_id","BTREE","NO","Foreign key lookup to webhook_endpoints.","required","KEY `idx_webhook_delivery_attempts_webhook_endpoint_id` (`webhook_endpoint_id`)"
"webhook_delivery_attempts","idx_webhook_delivery_attempts_webhook_event_id","webhook_event_id","BTREE","NO","Foreign key lookup to webhook_events.","required","KEY `idx_webhook_delivery_attempts_webhook_event_id` (`webhook_event_id`)"
"webhook_delivery_attempts","pk_webhook_delivery_attempts","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_webhook_delivery_attempts` (`id`)"
"webhook_endpoints","idx_webhook_endpoints_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_webhook_endpoints_created_by` (`created_by`)"
"webhook_endpoints","idx_webhook_endpoints_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_webhook_endpoints_deleted_by` (`deleted_by`)"
"webhook_endpoints","idx_webhook_endpoints_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_webhook_endpoints_organization_id` (`organization_id`)"
"webhook_endpoints","idx_webhook_endpoints_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_webhook_endpoints_status_changed_by` (`status_changed_by`)"
"webhook_endpoints","idx_webhook_endpoints_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_webhook_endpoints_updated_by` (`updated_by`)"
"webhook_endpoints","pk_webhook_endpoints","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_webhook_endpoints` (`id`)"
"webhook_endpoints","uk_webhook_endpoints_org_code","organization_id, code","BTREE","YES","Tenant-scoped business code uniqueness.","required","UNIQUE KEY `uk_webhook_endpoints_org_code` (`organization_id`, `code`)"
"webhook_events","idx_webhook_events_org_created","organization_id, created_at","BTREE","NO","Tenant timeline and retention filtering.","recommended","KEY `idx_webhook_events_org_created` (`organization_id`, `created_at`)"
"webhook_events","idx_webhook_events_org_status","organization_id, status","BTREE","NO","Tenant status filtering.","recommended","KEY `idx_webhook_events_org_status` (`organization_id`, `status`)"
"webhook_events","idx_webhook_events_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_webhook_events_created_by` (`created_by`)"
"webhook_events","idx_webhook_events_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_webhook_events_deleted_by` (`deleted_by`)"
"webhook_events","idx_webhook_events_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_webhook_events_organization_id` (`organization_id`)"
"webhook_events","idx_webhook_events_reference_table_reference_id","organization_id, reference_table, reference_id","BTREE","NO","Polymorphic entity lookup.","required","KEY `idx_webhook_events_reference_table_reference_id` (`organization_id`, `reference_table`, `reference_id`)"
"webhook_events","idx_webhook_events_status_changed_by","status_changed_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_webhook_events_status_changed_by` (`status_changed_by`)"
"webhook_events","idx_webhook_events_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_webhook_events_updated_by` (`updated_by`)"
"webhook_events","pk_webhook_events","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_webhook_events` (`id`)"
"workspace_contexts","idx_workspace_contexts_active_dashboard_id","active_dashboard_id","BTREE","NO","Foreign key lookup to bi_dashboards.","required","KEY `idx_workspace_contexts_active_dashboard_id` (`active_dashboard_id`)"
"workspace_contexts","idx_workspace_contexts_active_project_id","active_project_id","BTREE","NO","Foreign key lookup to bi_projects.","required","KEY `idx_workspace_contexts_active_project_id` (`active_project_id`)"
"workspace_contexts","idx_workspace_contexts_active_sheet_id","active_sheet_id","BTREE","NO","Foreign key lookup to bi_sheets.","required","KEY `idx_workspace_contexts_active_sheet_id` (`active_sheet_id`)"
"workspace_contexts","idx_workspace_contexts_created_by","created_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_workspace_contexts_created_by` (`created_by`)"
"workspace_contexts","idx_workspace_contexts_deleted_by","deleted_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_workspace_contexts_deleted_by` (`deleted_by`)"
"workspace_contexts","idx_workspace_contexts_organization_id","organization_id","BTREE","NO","Foreign key lookup to organizations.","required","KEY `idx_workspace_contexts_organization_id` (`organization_id`)"
"workspace_contexts","idx_workspace_contexts_updated_by","updated_by","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_workspace_contexts_updated_by` (`updated_by`)"
"workspace_contexts","idx_workspace_contexts_user_id","user_id","BTREE","NO","Foreign key lookup to user_profiles.","required","KEY `idx_workspace_contexts_user_id` (`user_id`)"
"workspace_contexts","pk_workspace_contexts","id","BTREE","YES","Primary lookup and relationship target.","required","UNIQUE KEY `pk_workspace_contexts` (`id`)"
"workspace_contexts","uk_workspace_sessions_organization_id_user_id","organization_id, user_id","BTREE","YES","Business uniqueness rule.","required","UNIQUE KEY `uk_workspace_sessions_organization_id_user_id` (`organization_id`, `user_id`)"
